Original Index,Title,Location,Organisation Chain,Bid Opening Place,Work Description,Tender Value in ₹,Product Category,Sub category,Pincode,Tender Reference Number,Tender ID,Tender Type,Tender Category,EMD Payable To,EMD Payable At,Awarded Value,Contract Date :,Contract Value :,Unnamed: 18
2429,Revival of MAHIMA LIP under KOKSARA Block in Kalahandi District,kendrapada,Orissa Bridge and Construction Corporation Ltd,"O/O THE EIC Cum MD, OB AND CC LTD, NAYAPALLI, BBSR",Construction of Head works installation and Energisation of MAHIMA LIP under KOKSARA Block in Kalahandi District,2189267.0,Toll Gate,,754220,NO. 04 /TOLL/OBCC/2022-23,2022_OBCC_77701_4,Open Tender,Works,Nil,Nil,"2,413,567.00",28-Jun-2022,"INR 2,413,567",
6962,Constn. of District Excise Mobile Unit Building at Nowrangpur,karanjia,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,Karanjia,Building Work,2407333.0,Civil Works - Lift Irrigation Schemes,,757037,e-Procurement Notice Bid ID 15 EELID (KJA/2020-21),2021_OLIC_74544_107,National Competitive Bid,Works,Nil,Nil,"2,407,332.58",21-Mar-2022,"INR 2,407,332.58",
5817,Installation and Energisation of Chikitamatia II TW LIP under Morada Block in Mayurbhanj district.,sonepur,"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir","O-o the EE, Tel Irrigation Division, Sonepur, Odis",Installation and Energisation of Chikitamatia II TW LIP under Morada Block in Mayurbhanj district.,2809317.0,Civil Works - Others,,767017,"EE,TID,SNP-05/2022-23",2022_CEBMT_81546_6,Open Tender,Works,Nil,Nil,"2,388,199.98",04-Nov-2022,"INR 2,809,316.52",
2422,Revival of GHODABANDHA-II LIP under NARLA Block in Kalahandi District,jarda,Orissa Bridge and Construction Corporation Ltd,"O/O THE EIC Cum MD, OB AND CC LTD, NAYAPALLI, BBSR",Construction of Head works installation and Energisation of GHODABANDHA-II LIP under NARLA Block in Kalahandi District,2340899.0,Toll Gate,,770043,NO. 10/TOLL/OBCC/2022-23,2022_OBCC_78698_2,Open Tender,Works,Nil,Nil,"2,361,999.00",26-Jul-2022,"INR 2,361,999",
6961,"Constn. of 4 Nos. F type Qtrs. at Delanga P.S, Puri",karanjia,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,Karanjia,Building Work,2341645.0,Civil Works - Lift Irrigation Schemes,,757037,e-Procurement Notice Bid ID 15 EELID (KJA/2020-21),2021_OLIC_74544_14,National Competitive Bid,Works,Nil,Nil,"2,341,645.04",17-Mar-2022,"INR 2,341,645.04",
5590,Installation and Energisation of Pataranesa II TW LIP under Suliapada Block in Mayurbhanj district.,boudh,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Boudh,Boudh,Installation and Energisation of Pataranesa II TW LIP under Suliapada Block in Mayurbhanj district.,2320800.0,Civil Works - Lift Irrigation Schemes,River Lift Projects,762014,OLIC/BOUDH/02/2020-21,2020_OLIC_61673_27,Open Tender,Works,"EE, LI Division, Boudh",Boudh,"2,334,169.00",11-May-2022,"INR 2,334,169",
1868,Revival of Kanchanpal RL LIP under Baripada Block in Mayurbhanj District,paikmal market yard,Odisha State Agricultural Marketing Board||RMC Padampur,"Office of RMC, Padampur",Revival of Kanchanpal RL LIP under Baripada Block in Mayurbhanj District,2729919.0,Civil Works - Buildings,,768039,RMCPADMAPUR 02 of 2022-23,2022_OSAMB_82283_1,Open Tender,Works,Nil,Nil,"2,320,704.00",26-Dec-2022,"INR 2,320,704",
6981,Construction of Toilet Block and GCI covershed at Banki Main Market Yard under R.M.C. Banki,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Civil Construction Work,2679147.0,Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_46,Open Tender,Works,Nil,Nil,"2,277,543.00",29-Jan-2023,"INR 2,277,543",
6316,"Pipe Water Supply to Govt. (SSD) Higher Secondary School, Dharambandha of Dharambandha GP Under Nuapada Block in the Dist. Of Nuapada","salapada, anandapur",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,"Salapada, Anandapur","Pipe Water Supply to Govt. (SSD) Higher Secondary School, Dharambandha of Dharambandha GP Under Nuapada Block in the Dist. Of Nuapada",2678707.0,Miscellaneous Works,,758020,4158,2022_CERWI_78727_1,Open Tender,Works,Nil,Nil,"2,277,169.00",03-Dec-2022,"INR 2,678,707",
7044,Development of Alatuma High School Playground in W.N 10,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RVN Basin, Berhampur",Development of Alatuma High School Playground in W.N 10,2659000.0,Civil Works - Others,,761126,e- BNID-05/ 2021-22,2021_CEBMB_70921_11,Open Tender,Works,Nil,Nil,"2,259,915.00",04-Apr-2023,"INR 2,259,915",
3623,Revival of Premaguda II L.I.Project under Kalimela Block of Malkangiri District,keonjhar,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,"R.W DIVISION-I, KEONJHAR",Revival of Premaguda II L.I.Project under Kalimela Block of Malkangiri District,2655378.0,Civil Works - Roads,,758001,01 2022 23,2022_CERWI_78783_12,National Competitive Bid,Works,Nil,Nil,"2,257,337.00",27-Oct-2022,"INR 2,655,379",
5765,Installation and Energisation of Jhatiada III TW LIP under Rasgobindpur Block in Mayurbhanj district.,berhampur_patrachudi,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Chikiti Irrigation Divn Berhampur","O/o the SE, Chikiti Irrigation Division, Berhampur",Installation and Energisation of Jhatiada III TW LIP under Rasgobindpur Block in Mayurbhanj district.,2655094.0,Civil Works - Others,,760004,SE-CHID-01/2022-23,2022_CEBMB_77815_15,National Competitive Bid,Works,Nil,Nil,"2,257,096.00",30-Jan-2023,"INR 2,257,096",
3041,Revival of Churamula II L.I.Project under Boriguma Block of Koraput District,bhadrak,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK-II,Bhadrak,Revival of Churamula II L.I.Project under Boriguma Block of Koraput District,2655063.0,Miscellaneous Works,,756100,TCN-03/RWD-II,2022_CERWI_80434_1,Open Tender,Works,Nil,Nil,"2,257,069.00",07-Dec-2022,"INR 2,257,069.471",
2527,Revival of PANIMUNDA-III LIP under LANJIGARH Block in Kalahandi District.,cuttack,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,O/O SE Cuttack RandB Division No.I,Construction of Head works installation and Energisation of PANIMUNDA-III LIP under LANJIGARH Block in Kalahandi District,2644983.0,Civil Works - Roads,,753001,SE CTC (RandB)-27 of 2022-23,2022_EICCL_81972_6,National Competitive Bid,Works,Nil,Nil,"2,248,500.00",25-Dec-2022,"INR 2,248,500",
6079,New Installation and Energisation including power supply work of Bhadusole-I LIP under Jashipur block in Mayurbhanj District,"o/o the s.e., r.w.division, cuttack",CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,"O/O THE S.E., R.W.DIVISION, CUTTACK",New Construction of Head works Distribution System and energization including Power supply work of Bhadusole-I LIP under Jashipur block in Mayurbhanj District,2616233.0,Civil Works - Bridges,,753004,RWD-CTC-10-2021-22,2021_CERWI_73377_38,Open Tender,Works,Nil,Nil,"2,224,060.00",11-Apr-2022,"INR 2,224,060",
6336,"Construction of shed for DG set and water tanker including tool room in connection with the work - Provision of 63 KVA DG Set with anicilary work for Dhenkanal Autonomus college pump house, Kunjakata, Lalitnagar pump house Dhenkanal",padampur,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,"O/O EE, RAYAGADA (RANDB) DIVISION II","Construction of shed for DG set and water tanker including tool room in connection with the work - Provision of 63 KVA DG Set with anicilary work for Dhenkanal Autonomus college pump house, Kunjakata, Lalitnagar pump house Dhenkanal",2614493.0,Civil Works - Roads,,765025,RC (RANDB) RGD No-II 09/2021-22,2021_EICCL_72112_9,Open Tender,Works,Nil,Nil,"2,222,581.00",28-Jun-2022,"INR 2,222,581",
4010,Revival of Hataguda IV L.I.Project under Semiliguda Block of Koraput District,jaraka,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Jaraka Irr Division, Jaraka","S.E. Jaraka Irrigation Division, Jaraka",Revival of Hataguda IV L.I.Project under Semiliguda Block of Koraput District,2592783.0,Civil Works - Others,,755050,JKID-02 OF 2022-23,2022_CELBB_77227_20,National Competitive Bid,Works,Nil,Nil,"2,204,125.00",18-Jun-2022,"INR 2,204,125",
6940,Constn. of 6 Nos. F type Qtrs. at 4th IRBn. Deogarh,"panchayat samiti office, sukinda, jajpur",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,2574625.0,Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_6,Open Tender,Works,Nil,Nil,"2,188,689.00",27-Apr-2023,"INR 2,188,689",
4793,Installation and Energisation of Brahmangaon Papaldhar RL LIP under Bangriposi Block in Mayurbhanj district.,"balia,balasore,odisha",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Brahmangaon Papaldhar RL LIP under Bangriposi Block in Mayurbhanj district.,2006608.0,Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_136,Open Tender,Works,Nil,Nil,"2,175,484.00",18-Nov-2022,"INR 2,175,484",
232,Revival of Debagaon RL LIP under G B Nagar Block in Mayurbhanj District,baripada,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,EE MLI Division Baripada,Revival of Debagaon RL LIP under G B Nagar Block in Mayurbhanj District,2171002.0,Civil Works - Lift Irrigation Schemes,,757002,BID ID NO. 3764 (OLIC/2021-22) DATED 18.12.2021,2021_OLIC_75071_82,Open Tender,Works,Nil,Nil,"2,171,002.00",04-Nov-2022,"INR 2,171,002",
2554,Revival of TILJODI LIP under BHAWANIPATNA Block in Kalahandi District,cuttack,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,O/O SE Cuttack RandB Division No.I,Construction of Head works installation and Energisation of TILJODI LIP under Bhawanipatna Block in Kalahandi District,2543598.0,Civil Works - Roads,,753001,SE CTC (RandB)-21 of 2022-23,2022_EICCL_81106_1,National Competitive Bid,Works,Nil,Nil,"2,162,313.00",21-Jan-2023,"INR 2,162,313",
4792,Installation and Energisation of Rengalbeda RL LIP under Bangriposi Block in Mayurbhanj district.,"balia,balasore,odisha",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Rengalbeda RL LIP under Bangriposi Block in Mayurbhanj district.,1978692.0,Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_137,Open Tender,Works,Nil,Nil,"2,140,786.00",18-Nov-2022,"INR 2,140,786",
7015,Construction of Cement Concrete Road from Gajendra Biswal House to Brahmanandea Biswal House at Deuligaon in W. no.-01,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Cement Concrete Road from Gajendra Biswal House to Brahmanandea Biswal House at Deuligaon in W. no.-01,2505699.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_7,Open Tender,Works,Nil,Nil,"2,130,094.00",26-Mar-2023,"INR 2,130,094",
3554,Revival of MV 78 II L.I.Project under Kalimela Block of Malkangiri District,khordha,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,Khordha,Revival of MV 78 II L.I.Project under Kalimela Block of Malkangiri District,2499998.0,Miscellaneous Works,,751013,04 2022 23,2022_CERWI_78913_1,Open Tender,Works,Nil,Nil,"2,125,248.00",14-Oct-2022,"INR 2,125,248",
4797,Installation and Energisation of Mohanpur RL LIP under Bangriposi Block in Mayurbhanj district.,"balia,balasore,odisha",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Mohanpur RL LIP under Bangriposi Block in Mayurbhanj district.,2109651.0,Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_132,Open Tender,Works,Nil,Nil,"2,124,166.00",18-Nov-2022,"INR 2,124,166",
2530,Revival of BORINGPADAR-II LIP under LANJIGARH Block in Kalahandi District,cuttack,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,O/O SE Cuttack RandB Division No.I,Construction of Head works installation and Energisation of BORINGPADAR-II LIP under LANJIGARH Block in Kalahandi District,2488536.0,Civil Works - Roads,,753001,SE CTC (RandB)-27 of 2022-23,2022_EICCL_81972_3,National Competitive Bid,Works,Nil,Nil,"2,115,504.00",25-Dec-2022,"INR 2,115,504",
5437,Installation and Energisation of Patharanesa III K TW LIP under Suliapada Block in Mayurbhanj district.,cuttack,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack","S.E, Mahanadi Barrage Division, Cuttack",Installation and Energisation of Patharanesa III K TW LIP under Suliapada Block in Mayurbhanj district.,2483101.0,Civil Works - Others,,753010,e-procurement Notice No-10/2021-22,2021_CELBB_74860_5,National Competitive Bid,Works,Nil,Nil,"2,110,884.00",14-Mar-2022,"INR 2,110,884",
6284,Repair and Restoration of Baunsadiha to W.B.Boarder Via- Kalyanpur road for the year 2022-23,athagarh,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur","O/o the Superintending Engineer, MND,JAGATPUR",Road Work,2471394.0,Civil Works - Others,,754021,MND-06 OF 2022-23,2023_CELBB_85686_3,National Competitive Bid,Works,Nil,Nil,"2,100,932.00",26-Apr-2023,"INR 2,100,932",
6486,"Construction of CHC Building at Karlamunda, Kalahandi",barbil,Municipal Bodies||Barbil Municipality,Barbil Municipality Office,Building Work,2026000.0,Civil Works - Others,,758035,BBLM-2/2022-23,2022_ORULB_79787_45,Open Tender,Works,Nil,Nil,"2,079,548.40",21-Sep-2022,"INR 2,319,169",
6487,"Construction of CHC Building at Purunakatak, Boudh",barbil,Municipal Bodies||Barbil Municipality,Barbil Municipality Office,Building Work,2026000.0,Civil Works - Others,,758035,BBLM-2/2022-23,2022_ORULB_79787_44,Open Tender,Works,Nil,Nil,"2,070,686.94",08-Sep-2022,"INR 2,319,169",
6954,"Constn. of 4 Nos. F type Qtr. At- Tikayatpalli P.S, Rourkela","panchayat samiti,sukinda",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI,SUKINDA",Building Work,2425853.0,Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86719_1,Open Tender,Works,Nil,Nil,"2,062,218.00",27-Apr-2023,"INR 2,062,218",
5795,Installation and Energisation of Karanjapada II TW LIP under Rasgobindpur Block in Mayurbhanj district.,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o SE, Bhanjanagar Irr. Divn.",Installation and Energisation of Karanjapada II TW LIP under Rasgobindpur Block in Mayurbhanj district.,2421303.0,Civil Works - Others,,761111,BNID-09/2022-23,2022_CEBMB_83464_4,Open Tender,Works,Nil,Nil,"2,058,350.00",01-Feb-2023,"INR 2,058,350",
777,Revival of Chakradharpur I TW LIP under Badasahi Block in Mayurbhanj District,"danagadi, jajpur",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DANAGADI Block,"PANCHAYAT SAMITI, DANAGADI",Revival of Chakradharpur I TW LIP under Badasahi Block in Mayurbhanj District,2412058.0,Civil Works - Others,,755026,01 DANAGADI/2022-23,2023_PRDNG_86394_1,Open Tender,Works,Nil,Nil,"2,050,490.00",10-Apr-2023,"INR 2,050,490",
6952,"Constn. of 4 Nos. F type Qtr. At- Niali P.S, Cuttack","panchayat samiti office, sukinda, jajpur",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,2391145.0,Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86722_1,Open Tender,Works,Nil,Nil,"2,032,713.00",27-Apr-2023,"INR 2,032,713",
6282,"Repair and Restoration of Nahara Mohadev Temple to W.B. Border Via- Khuruntia M.E.School, Balim G.P.Office road for the year 2022-23",dharmagarh / kalahandi,CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-DHARMAGARH,"O/o the SE, RWD, Dharmagarh",Road Work,2389097.0,Civil Works - Bridges,,766015,DMGH / Online-13 of 2022-23,2023_CERWI_85315_1,National Competitive Bid,Works,Nil,Nil,"2,030,971.00",28-Feb-2023,INR 2030971.0,
4796,Installation and Energisation of Majhigaon Laldahar RL LIP under Bangriposi Block in Mayurbhanj district.,"balia,balasore,odisha",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Majhigaon Laldahar RL LIP under Bangriposi Block in Mayurbhanj district.,2008448.0,Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_133,Open Tender,Works,Nil,Nil,"2,024,290.00",18-Nov-2022,"INR 2,024,290",
3196,Revival of Kotapalli L.I.Project under Mathili Block of Malkangiri District,balasore,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE-II,Balasore,Revival of Kotapalli L.I.Project under Mathili Block of Malkangiri District,2121600.0,Civil Works - Roads,,756001,ETCN01/22-23-11,2022_CERWI_79550_1,Open Tender,Works,Nil,Nil,"2,020,001.00",16-Sep-2022,"INR 2,020,001",
6948,"Cluster of 1. Constn. of 18 Nos. F type Qtrs at District Hdqtrs., Kendrapada and 2. Constn. of Boundary With Approach road in the premises of newly Constructed at Garadpur Police Colony, Kendrapada","panchayat samiti office, sukinda, jajpur",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,2372882.0,Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_1,Open Tender,Works,Nil,Nil,"2,017,187.00",27-Apr-2023,"INR 2,017,187",
6277,"Repair and Restoration of K.Kamarda JBC Road to Kusuda PMGSY Road Via- Sahebnagarpatna P.S.- Kiarda, Barbatia road for the year 2022-23",bhadrak municipality,Municipal Bodies||Bhadrak Municipality,Municipal Council Bhadrak,Road Work,1998259.0,Civil Works - Others,,756100,BM-BDK-03-2022-23,2023_ORULB_84998_35,Open Tender,Works,Nil,Nil,"1,988,268.00",24-Apr-2023,"INR 1,988,268",
1773,Revival of Tilajadia II TW LIP under Suliapada Block in Mayurbhanj District,danagadi jajpur,Odisha Tourism Devl. Corp.,"O/o The Supt. Engineer, OTDC Ltd.,Lewis road, Bhub",Revival of Tilajadia II TW LIP under Suliapada Block in Mayurbhanj District,2066000.0,Civil Works - Others,,755026,BP I/01/2022-23 dt.08.04.2022,2022_OTDC_76908_6,National Competitive Bid,Works,Nil,Nil,"1,967,070.00",29-Jul-2022,"INR 1,967,070",
1928,Revival of Kendudiha I TW LIP under Badasahi Block in Mayurbhanj District,bijepur nac,Municipal Bodies||Bijepur NAC,O/O BIJEPUR NAC,Revival of Kendudiha I TW LIP under Badasahi Block in Mayurbhanj District,1904049.0,Miscellaneous Works,,768032,NACB/2022-23/02,2022_ORULB_81056_1,Open Tender,Works,Nil,Nil,"1,961,170.00",03-Feb-2023,"INR 1,675,753",
6306,Repair and Restoration of JJP road to Talasahi for the year 2022-23 in the District of Puri.,papadahandi,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,Nabarangapur,Repair and Restoration of JJP road to Talasahi for the year 2022-23 in the District of Puri.,2300950.0,Civil Works - Roads,,764070,02 of 2022 23,2022_CERWI_79086_1,Open Tender,Works,Nil,Nil,"1,956,037.00",24-Aug-2022,"INR 1,956,037",
6309,Repair and Restoration of Nadakhanda to Nuagaon road for the year 2022-23 in the District of Puri.,papadahandi,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,Nabarangapur,Repair and Restoration of Nadakhanda to Nuagaon road for the year 2022-23 in the District of Puri.,2300921.0,Civil Works - Roads,,764071,02 of 2022 23,2022_CERWI_79083_1,Open Tender,Works,Nil,Nil,"1,956,012.96",24-Aug-2022,"INR 1,956,012.95",
3531,Revival of Tigal III L.I.Project under Kalimela Block of Malkangiri District,karanjia,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,"O/O the S.E. RURAL WORKS DIVISION, KARANJIA",Revival of Tigal III L.I.Project under Kalimela Block of Malkangiri District,2299720.0,Civil Works - Roads,,757037,RWDKNJ-03,2022_CERWI_78970_1,Open Tender,Works,Nil,Nil,"1,954,991.75",18-Sep-2022,"INR 1,954,991.75",
234,Revival of Purunabaripada I TW LIP under G B Nagar Block in Mayurbhanj District,baripada,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,EE MLI Division Baripada,Revival of Purunabaripada I TW LIP under G B Nagar Block in Mayurbhanj District,1952578.0,Civil Works - Lift Irrigation Schemes,,757002,BID ID NO. 3764 (OLIC/2021-22) DATED 18.12.2021,2021_OLIC_75071_80,Open Tender,Works,Nil,Nil,"1,952,578.00",04-Nov-2022,"INR 1,952,578",
2441,Revival of GOPALPUR-II LIP under TH. RAMPUR Block in Kalahandi District,jaraka,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,"S.E. Jaraka Irrigation Division, Jaraka",Construction of Head works installation and Energisation of GOPALPUR-II LIP under TH. RAMPUR Block in Kalahandi District,2283253.0,Civil Works - Others,,755050,JKID-04 OF 2022-23,2022_JIRR_83086_4,National Competitive Bid,Works,Nil,Nil,"1,940,993.00",21-Jan-2023,"INR 1,940,993",
6147,Sandhimunda-II L.I.P,deputy director geology gwd angul,Ground Water Survey and Investigation||GWSI Bhubaneswar,Angul,"Re-installation, electrification and Commissioning of defunct Sandhimunda-II L.I.P under Chandahandi Block of Nabarangpur District",1779600.0,Civil Works - Others,,759143,01/GWDANG/ARUA/2022-23,2022_GWSI_83196_1,Open Tender,Works,Nil,Nil,"1,930,893.00",06-Dec-2022,"INR 1,930,893",
2679,Revival of Motu IV L.I.Project under Podia Block of Malkangiri District,o/o the se sambalpur r and b division-i,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR,O/O THE SE SAMBALPUR R AND B DIVISION-I,Revival of Motu IV L.I.Project under Podia Block of Malkangiri District,2300000.0,Civil Works - Others,,768001,SE / R AND B / SBP / 33 / 2021-22,2022_EICCL_75357_1,National Competitive Bid,Works,Nil,Nil,"1,911,794.00",06-Apr-2022,"INR 1,911,794",
233,Revival of Purunabaripada II TW LIP under G B Nagar Block in Mayurbhanj District,baripada,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,EE MLI Division Baripada,Revival of Purunabaripada II TW LIP under G B Nagar Block in Mayurbhanj District,1910867.0,Civil Works - Lift Irrigation Schemes,,757002,BID ID NO. 3764 (OLIC/2021-22) DATED 18.12.2021,2021_OLIC_75071_81,Open Tender,Works,Nil,Nil,"1,910,867.00",04-Nov-2022,"INR 1,910,867",
6314,Shifting of water pipe line for 4 lanning of Sundaragrh - Lephripara road from 0 km to 550 km MDR-27 Sundaragrh Town Portion under Deposit,kendujhar,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,Kendujhar,Shifting of water pipe line for 4 lanning of Sundaragrh - Lephripara road from 0 km to 550 km MDR-27 Sundaragrh Town Portion under Deposit,2232206.0,Civil Works - Roads,,758001,01 2022 23,2022_CERWI_78752_1,National Competitive Bid,Works,Nil,Nil,"1,897,599.00",21-Nov-2022,"INR 2,232,206",
6315,Construction of lntake well and pump house at Satnadhar Sundargarh for 24x7 and DFT water supply to Sundargarh Town,"salapada, anandapur",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,"Salapada, Anandapur",Construction of lntake well and pump house at Satnadhar Sundargarh for 24x7 and DFT water supply to Sundargarh Town,2232142.0,Miscellaneous Works,,758020,4158,2022_CERWI_78735_1,Open Tender,Works,Nil,Nil,"1,897,544.00",03-Dec-2022,"INR 2,232,142",
5811,Installation and Energisation of Khuruntia X TW LIP under Morada Block in Mayurbhanj district.,athagarh,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur","O/O THE SUPERINTENDING ENGINEER,MND-I",Installation and Energisation of Khuruntia X TW LIP under Morada Block in Mayurbhanj district.,2228992.0,Civil Works - Others,,754021,MND-04/2021-22,2022_CELBB_76452_2,National Competitive Bid,Works,Nil,Nil,"1,894,866.00",16-Jul-2022,"INR 1,894,866",
3371,Revival of Udulibeda I L.I.Project under Mathili Block of Malkangiri District,bhadrak,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK-II,Bhadrak,Revival of Udulibeda I L.I.Project under Mathili Block of Malkangiri District,2212361.0,Miscellaneous Works,,756100,TCN-01/RWD-II,2022_CERWI_79155_1,Open Tender,Works,Nil,Nil,"1,880,728.00",24-Sep-2022,"INR 1,880,728",
6308,Repair and Restoration of Kumudal Basantapur road for the year 2022-23 in the District of Puri.,papadahandi,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,Nabarangapur,Repair and Restoration of Kumudal Basantapur road for the year 2022-23 in the District of Puri.,2212096.0,Civil Works - Roads,,764071,02 of 2022 23,2022_CERWI_79084_1,Open Tender,Works,Nil,Nil,"1,880,503.00",25-Aug-2022,"INR 1,880,503",
6082,New Installation and Energisation including power supply work of Madanmohanpur-I LIP under Jashipur block in Mayurbhanj District,"o/o the s.e., r.w.division, cuttack",CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,"O/O THE S.E., R.W.DIVISION, CUTTACK",New Construction of Head works Distribution System and energization including Power supply work of Madanmohanpur-I LIP under Jashipur block in Mayurbhanj District,2210596.0,Civil Works - Bridges,,753004,RWD-CTC-10-2021-22,2021_CERWI_73377_34,Open Tender,Works,Nil,Nil,"1,879,228.00",11-Apr-2022,"INR 1,879,228",
6032,New Installation and Energisation including power supply work of Digposi-I LIP under Raruan block in Mayurbhanj District,dhamnagar,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Digposi-I LIP under Raruan block in Mayurbhanj District,2276215.0,Civil Works - Canal,,756117,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_12,Open Tender,Works,NIL,NIL,"1,872,526.00",29-May-2022,"INR 1,872,526",
